method,solution_id,name,team,position,value,forecast,role,is_captain,is_vice_captain
Simple average,Simple average | two_stage | fixed_split | xi_cap=55,Anthony Gordon,Newcastle,MID,6.1,4.653846153846154,XI,False,False
Simple average,Simple average | two_stage | actual_remainder | xi_cap=83.5,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | two_stage | actual_remainder | xi_cap=83.5,Đorđe Petrović,Chelsea,GK,4.5,3.8,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Alphonse Areola,West Ham,GK,4.2,3.3076923076923075,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Bukayo Saka,Arsenal,MID,9.1,6.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.000,Cameron Archer,Sheffield Utd,FWD,4.3,2.5384615384615383,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Conor Bradley,Liverpool,DEF,4.1,2.75,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Dominic Solanke,Bournemouth,FWD,7.0,5.12,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Jamaal Lascelles,Newcastle,DEF,4.0,1.7307692307692308,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Mohamed Salah,Liverpool,MID,13.0,6.423076923076923,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.000,Phil Foden,Man City,MID,8.1,5.5,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Son Heung-min,Spurs,MID,9.6,5.68,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.000,Đorđe Petrović,Chelsea,GK,4.5,3.8,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Bukayo Saka,Arsenal,MID,9.1,6.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.005,Carlton Morris,Luton,FWD,5.0,4.04,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Dominic Solanke,Bournemouth,FWD,7.0,5.12,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Jarrad Branthwaite,Everton,DEF,4.2,2.923076923076923,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Jarrod Bowen,West Ham,MID,7.7,5.384615384615385,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Jordan Pickford,Everton,GK,4.6,3.730769230769231,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Mohamed Salah,Liverpool,MID,13.0,6.423076923076923,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.005,Phil Foden,Man City,MID,8.1,5.5,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Vitalii Mykolenko,Everton,DEF,4.6,3.1923076923076925,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.005,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.005,Đorđe Petrović,Chelsea,GK,4.5,3.8,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Bukayo Saka,Arsenal,MID,9.1,6.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.010,Carlton Morris,Luton,FWD,5.0,4.04,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Cole Palmer,Chelsea,MID,5.8,4.96,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Dominic Solanke,Bournemouth,FWD,7.0,5.12,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,James Tarkowski,Everton,DEF,4.6,3.1538461538461537,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Jordan Pickford,Everton,GK,4.6,3.730769230769231,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Mohamed Salah,Liverpool,MID,13.0,6.423076923076923,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.010,Son Heung-min,Spurs,MID,9.6,5.68,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Vitalii Mykolenko,Everton,DEF,4.6,3.1923076923076925,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.010,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.010,Đorđe Petrović,Chelsea,GK,4.5,3.8,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Bukayo Saka,Arsenal,MID,9.1,6.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.020,Dominic Solanke,Bournemouth,FWD,7.0,5.12,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Jarrod Bowen,West Ham,MID,7.7,5.384615384615385,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Jordan Pickford,Everton,GK,4.6,3.730769230769231,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Julián Álvarez,Man City,FWD,6.7,4.769230769230769,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.020,Pedro Porro,Spurs,DEF,5.8,3.48,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Phil Foden,Man City,MID,8.1,5.5,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Son Heung-min,Spurs,MID,9.6,5.68,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Vitalii Mykolenko,Everton,DEF,4.6,3.1923076923076925,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.020,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.020,Đorđe Petrović,Chelsea,GK,4.5,3.8,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Bukayo Saka,Arsenal,MID,9.1,6.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.050,Cole Palmer,Chelsea,MID,5.8,4.96,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Dominic Solanke,Bournemouth,FWD,7.0,5.12,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Jarrod Bowen,West Ham,MID,7.7,5.384615384615385,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Jordan Pickford,Everton,GK,4.6,3.730769230769231,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Julián Álvarez,Man City,FWD,6.7,4.769230769230769,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.050,Pedro Porro,Spurs,DEF,5.8,3.48,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Phil Foden,Man City,MID,8.1,5.5,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Trent Alexander-Arnold,Liverpool,DEF,8.6,3.9615384615384617,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.050,Đorđe Petrović,Chelsea,GK,4.5,3.8,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Bukayo Saka,Arsenal,MID,9.1,6.5,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Cole Palmer,Chelsea,MID,5.8,4.96,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Dominic Solanke,Bournemouth,FWD,7.0,5.12,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.6923076923076925,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Jarrod Bowen,West Ham,MID,7.7,5.384615384615385,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Jordan Pickford,Everton,GK,4.6,3.730769230769231,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Julián Álvarez,Man City,FWD,6.7,4.769230769230769,Bench,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Kieran Trippier,Newcastle,DEF,6.9,4.115384615384615,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Ollie Watkins,Aston Villa,FWD,8.8,6.538461538461538,XI,True,False
Simple average,Simple average | joint_pareto | delta=0.100,Pedro Porro,Spurs,DEF,5.8,3.48,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Phil Foden,Man City,MID,8.1,5.5,XI,False,True
Simple average,Simple average | joint_pareto | delta=0.100,Trent Alexander-Arnold,Liverpool,DEF,8.6,3.9615384615384617,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,William Saliba,Arsenal,DEF,5.7,4.0,XI,False,False
Simple average,Simple average | joint_pareto | delta=0.100,Đorđe Petrović,Chelsea,GK,4.5,3.8,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Alejandro Garnacho,Man Utd,MID,5.0,4.051282051282051,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Bukayo Saka,Arsenal,MID,9.1,7.034188034188034,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Carlton Morris,Luton,FWD,5.0,4.196923076923077,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Cole Palmer,Chelsea,MID,5.8,5.984615384615385,XI,True,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Conor Bradley,Liverpool,DEF,4.1,3.4615384615384617,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.333333333333333,XI,False,True
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Ederson Santana de Moraes,Man City,GK,5.5,3.5128205128205128,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.1994301994301995,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,4.401709401709402,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Jarrad Branthwaite,Everton,DEF,4.2,3.5925925925925926,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Jordan Pickford,Everton,GK,4.6,4.222222222222222,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Leon Bailey,Aston Villa,MID,5.6,4.598290598290598,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.4586894586894585,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Ollie Watkins,Aston Villa,FWD,8.8,6.780626780626781,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=55,Virgil van Dijk,Liverpool,DEF,6.4,3.9316239316239314,Bench,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Alejandro Garnacho,Man Utd,MID,5.0,4.051282051282051,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Bukayo Saka,Arsenal,MID,9.1,7.034188034188034,Bench,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Carlton Morris,Luton,FWD,5.0,4.196923076923077,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Cole Palmer,Chelsea,MID,5.8,5.984615384615385,XI,True,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Conor Bradley,Liverpool,DEF,4.1,3.4615384615384617,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.333333333333333,XI,False,True
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Ederson Santana de Moraes,Man City,GK,5.5,3.5128205128205128,Bench,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.1994301994301995,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,4.401709401709402,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Jarrad Branthwaite,Everton,DEF,4.2,3.5925925925925926,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Jordan Pickford,Everton,GK,4.6,4.222222222222222,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Leon Bailey,Aston Villa,MID,5.6,4.598290598290598,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.4586894586894585,XI,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Ollie Watkins,Aston Villa,FWD,8.8,6.780626780626781,Bench,False,False
Weighted average,Weighted average | two_stage | actual_remainder | xi_cap=55,Virgil van Dijk,Liverpool,DEF,6.4,3.9316239316239314,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Bukayo Saka,Arsenal,MID,9.1,7.034188034188034,XI,True,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Carlton Morris,Luton,FWD,5.0,4.196923076923077,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Cole Palmer,Chelsea,MID,5.8,5.984615384615385,XI,False,True
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Conor Bradley,Liverpool,DEF,4.1,3.4615384615384617,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Dominic Solanke,Bournemouth,FWD,7.0,5.381538461538462,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,5.333333333333333,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Ederson Santana de Moraes,Man City,GK,5.5,3.5128205128205128,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.1994301994301995,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,4.401709401709402,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Jarrad Branthwaite,Everton,DEF,4.2,3.5925925925925926,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Jordan Pickford,Everton,GK,4.6,4.222222222222222,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Leon Bailey,Aston Villa,MID,5.6,4.598290598290598,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Ollie Watkins,Aston Villa,FWD,8.8,6.780626780626781,Bench,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Pascal Groß,Brighton,MID,6.5,5.356125356125356,XI,False,False
Weighted average,Weighted average | two_stage | fixed_split | xi_cap=60,Virgil van Dijk,Liverpool,DEF,6.4,3.9316239316239314,Bench,False,False
